trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
78014_01_20_38165,05:21:00,05:21:00,000000010700002,43,,3,3,,
78014_01_20_38165,05:22:00,05:22:00,000000007100002,44,,3,3,,
78014_01_20_38165,05:23:00,05:23:00,000000051600004,45,,0,0,,
78014_03_24_38166,05:26:00,05:26:00,000000000600004,0,,3,3,,
78014_03_24_38166,05:28:00,05:28:00,000000044700002,1,,3,3,,
78014_03_24_38166,05:29:00,05:29:00,000000046700002,2,,3,3,,
78014_03_24_38166,05:30:00,05:30:00,000000020700002,3,,3,3,,
78014_03_24_38166,05:30:00,05:30:00,000000040000002,4,,3,3,,
78014_03_24_38166,05:32:00,05:32:00,000000040100002,5,,3,3,,
78014_03_24_38166,05:33:00,05:33:00,000000007800002,6,,3,3,,
78014_03_24_38166,05:34:00,05:34:00,000000037800002,7,,3,3,,
78014_03_24_38166,05:35:00,05:35:00,000000043400002,8,,3,3,,
78014_03_24_38166,05:36:00,05:36:00,000000010700002,9,,3,3,,
78014_03_24_38166,05:37:00,05:37:00,000000007100002,10,,3,3,,
78014_03_24_38166,05:38:00,05:38:00,000000051600004,11,,0,0,,
78014_02_30_38167,05:41:00,05:41:00,000000000600004,24,,3,3,,
78014_02_30_38167,05:43:00,05:43:00,000000044700002,25,,3,3,,
78014_02_30_38167,05:44:00,05:44:00,000000046700002,26,,3,3,,
78014_02_30_38167,05:45:00,05:45:00,000000020700002,27,,3,3,,
78014_02_30_38167,05:45:00,05:45:00,000000040000002,28,,3,3,,
78014_02_30_38167,05:47:00,05:47:00,000000040100002,29,,3,3,,
78014_02_30_38167,05:48:00,05:48:00,000000007800002,30,,3,3,,
78014_02_30_38167,05:49:00,05:49:00,000000037800002,31,,3,3,,
78014_02_30_38167,05:50:00,05:50:00,000000043400002,32,,3,3,,
78014_02_30_38167,05:51:00,05:51:00,000000010700002,33,,3,3,,
78014_02_30_38167,05:52:00,05:52:00,000000007100002,34,,3,3,,
78014_02_30_38167,05:53:00,05:53:00,000000051600004,35,,0,0,,
78014_04_36_38168,05:56:00,05:56:00,000000000600004,0,,3,3,,
78014_04_36_38168,05:58:00,05:58:00,000000044700002,1,,3,3,,
78014_04_36_38168,05:59:00,05:59:00,000000046700002,2,,3,3,,
78014_04_36_38168,06:00:00,06:00:00,000000020700002,3,,3,3,,
78014_04_36_38168,06:00:00,06:00:00,000000040000002,4,,3,3,,
78014_04_36_38168,06:02:00,06:02:00,000000040100002,5,,3,3,,
78014_04_36_38168,06:03:00,06:03:00,000000007800002,6,,3,3,,
78014_04_36_38168,06:04:00,06:04:00,000000037800002,7,,3,3,,
78014_04_36_38168,06:05:00,06:05:00,000000043400002,8,,3,3,,
78014_04_36_38168,06:06:00,06:06:00,000000010700002,9,,3,3,,
78014_04_36_38168,06:07:00,06:07:00,000000007100002,10,,3,3,,
78014_04_36_38168,06:08:00,06:08:00,000000051600004,11,,0,0,,
78014_03_42_38169,06:11:00,06:11:00,000000000600004,24,,3,3,,
78014_03_42_38169,06:13:00,06:13:00,000000044700002,25,,3,3,,
78014_03_42_38169,06:14:00,06:14:00,000000046700002,26,,3,3,,
78014_03_42_38169,06:15:00,06:15:00,000000020700002,27,,3,3,,
78014_03_42_38169,06:15:00,06:15:00,000000040000002,28,,3,3,,
78014_03_42_38169,06:17:00,06:17:00,000000040100002,29,,3,3,,
78014_03_42_38169,06:18:00,06:18:00,000000007800002,30,,3,3,,
78014_03_42_38169,06:19:00,06:19:00,000000037800002,31,,3,3,,
78014_03_42_38169,06:20:00,06:20:00,000000043400002,32,,3,3,,
78014_03_42_38169,06:21:00,06:21:00,000000010700002,33,,3,3,,
78014_03_42_38169,06:22:00,06:22:00,000000007100002,34,,3,3,,
78014_03_42_38169,06:23:00,06:23:00,000000051600004,35,,0,0,,
78014_05_48_38170,06:26:00,06:26:00,000000000600004,0,,3,3,,
78014_05_48_38170,06:28:00,06:28:00,000000044700002,1,,3,3,,
78014_05_48_38170,06:29:00,06:29:00,000000046700002,2,,3,3,,
78014_05_48_38170,06:30:00,06:30:00,000000020700002,3,,3,3,,
78014_05_48_38170,06:30:00,06:30:00,000000040000002,4,,3,3,,
78014_05_48_38170,06:32:00,06:32:00,000000040100002,5,,3,3,,
78014_05_48_38170,06:33:00,06:33:00,000000007800002,6,,3,3,,
78014_05_48_38170,06:34:00,06:34:00,000000037800002,7,,3,3,,
78014_05_48_38170,06:35:00,06:35:00,000000043400002,8,,3,3,,
78014_05_48_38170,06:36:00,06:36:00,000000010700002,9,,3,3,,
78014_05_48_38170,06:37:00,06:37:00,000000007100002,10,,3,3,,
78014_05_48_38170,06:39:00,06:39:00,000000051600004,11,,0,0,,
78014_04_56_38171,06:41:00,06:41:00,000000000600004,24,,3,3,,
78014_04_56_38171,06:43:00,06:43:00,000000044700002,25,,3,3,,
78014_04_56_38171,06:44:00,06:44:00,000000046700002,26,,3,3,,
78014_04_56_38171,06:45:00,06:45:00,000000020700002,27,,3,3,,
78014_04_56_38171,06:46:00,06:46:00,000000040000002,28,,3,3,,
78014_04_56_38171,06:48:00,06:48:00,000000040100002,29,,3,3,,
78014_04_56_38171,06:49:00,06:49:00,000000007800002,30,,3,3,,
78014_04_56_38171,06:50:00,06:50:00,000000037800002,31,,3,3,,
78014_04_56_38171,06:51:00,06:51:00,000000043400002,32,,3,3,,
78014_04_56_38171,06:52:00,06:52:00,000000010700002,33,,3,3,,
78014_04_56_38171,06:53:00,06:53:00,000000007100002,34,,3,3,,
78014_04_56_38171,06:55:00,06:55:00,000000051600004,35,,0,0,,
78014_01_62_38172,06:56:00,06:56:00,000000000600004,0,,3,3,,
78014_01_62_38172,06:58:00,06:58:00,000000044700002,1,,3,3,,
78014_01_62_38172,06:59:00,06:59:00,000000046700002,2,,3,3,,
78014_01_62_38172,07:00:00,07:00:00,000000020700002,3,,3,3,,
78014_01_62_38172,07:01:00,07:01:00,000000040000002,4,,3,3,,
78014_01_62_38172,07:03:00,07:03:00,000000040100002,5,,3,3,,
78014_01_62_38172,07:04:00,07:04:00,000000007800002,6,,3,3,,
78014_01_62_38172,07:05:00,07:05:00,000000037800002,7,,3,3,,
78014_01_62_38172,07:06:00,07:06:00,000000043400002,8,,3,3,,
78014_01_62_38172,07:07:00,07:07:00,000000010700002,9,,3,3,,
78014_01_62_38172,07:08:00,07:08:00,000000007100002,10,,3,3,,
78014_01_62_38172,07:10:00,07:10:00,000000051600004,11,,0,0,,
78014_05_68_38173,07:11:00,07:11:00,000000000600004,24,,3,3,,
78014_05_68_38173,07:13:00,07:13:00,000000044700002,25,,3,3,,
78014_05_68_38173,07:14:00,07:14:00,000000046700002,26,,3,3,,
78014_05_68_38173,07:15:00,07:15:00,000000020700002,27,,3,3,,
78014_05_68_38173,07:16:00,07:16:00,000000040000002,28,,3,3,,
78014_05_68_38173,07:18:00,07:18:00,000000040100002,29,,3,3,,
78014_05_68_38173,07:19:00,07:19:00,000000007800002,30,,3,3,,
78014_05_68_38173,07:20:00,07:20:00,000000037800002,31,,3,3,,
78014_05_68_38173,07:21:00,07:21:00,000000043400002,32,,3,3,,
78014_05_68_38173,07:22:00,07:22:00,000000010700002,33,,3,3,,
78014_05_68_38173,07:23:00,07:23:00,000000007100002,34,,3,3,,
78014_05_68_38173,07:25:00,07:25:00,000000051600004,35,,0,0,,
78014_02_74_38174,07:26:00,07:26:00,000000000600004,0,,3,3,,
78014_02_74_38174,07:28:00,07:28:00,000000044700002,1,,3,3,,
78014_02_74_38174,07:29:00,07:29:00,000000046700002,2,,3,3,,
78014_02_74_38174,07:30:00,07:30:00,000000020700002,3,,3,3,,
78014_02_74_38174,07:31:00,07:31:00,000000040000002,4,,3,3,,
78014_02_74_38174,07:33:00,07:33:00,000000040100002,5,,3,3,,
78014_02_74_38174,07:34:00,07:34:00,000000007800002,6,,3,3,,
78014_02_74_38174,07:35:00,07:35:00,000000037800002,7,,3,3,,
78014_02_74_38174,07:36:00,07:36:00,000000043400002,8,,3,3,,
78014_02_74_38174,07:37:00,07:37:00,000000010700002,9,,3,3,,
78014_02_74_38174,07:38:00,07:38:00,000000007100002,10,,3,3,,
78014_02_74_38174,07:40:00,07:40:00,000000051600004,11,,0,0,,
78014_01_80_38175,07:41:00,07:41:00,000000000600004,24,,3,3,,
78014_01_80_38175,07:43:00,07:43:00,000000044700002,25,,3,3,,
78014_01_80_38175,07:44:00,07:44:00,000000046700002,26,,3,3,,
78014_01_80_38175,07:45:00,07:45:00,000000020700002,27,,3,3,,
78014_01_80_38175,07:46:00,07:46:00,000000040000002,28,,3,3,,
78014_01_80_38175,07:48:00,07:48:00,000000040100002,29,,3,3,,
78014_01_80_38175,07:49:00,07:49:00,000000007800002,30,,3,3,,
78014_01_80_38175,07:50:00,07:50:00,000000037800002,31,,3,3,,
78014_01_80_38175,07:51:00,07:51:00,000000043400002,32,,3,3,,
78014_01_80_38175,07:52:00,07:52:00,000000010700002,33,,3,3,,
78014_01_80_38175,07:53:00,07:53:00,000000007100002,34,,3,3,,
78014_01_80_38175,07:55:00,07:55:00,000000051600004,35,,0,0,,
78014_03_86_38176,07:56:00,07:56:00,000000000600004,0,,3,3,,
78014_03_86_38176,07:58:00,07:58:00,000000044700002,1,,3,3,,
78014_03_86_38176,07:59:00,07:59:00,000000046700002,2,,3,3,,
78014_03_86_38176,08:00:00,08:00:00,000000020700002,3,,3,3,,
78014_03_86_38176,08:01:00,08:01:00,000000040000002,4,,3,3,,
78014_03_86_38176,08:03:00,08:03:00,000000040100002,5,,3,3,,
78014_03_86_38176,08:04:00,08:04:00,000000007800002,6,,3,3,,
78014_03_86_38176,08:05:00,08:05:00,000000037800002,7,,3,3,,
78014_03_86_38176,08:06:00,08:06:00,000000043400002,8,,3,3,,
78014_03_86_38176,08:07:00,08:07:00,000000010700002,9,,3,3,,
78014_03_86_38176,08:08:00,08:08:00,000000007100002,10,,3,3,,
78014_03_86_38176,08:10:00,08:10:00,000000051600004,11,,0,0,,
78014_02_92_38177,08:11:00,08:11:00,000000000600004,24,,3,3,,
78014_02_92_38177,08:13:00,08:13:00,000000044700002,25,,3,3,,
78014_02_92_38177,08:14:00,08:14:00,000000046700002,26,,3,3,,
78014_02_92_38177,08:15:00,08:15:00,000000020700002,27,,3,3,,
78014_02_92_38177,08:16:00,08:16:00,000000040000002,28,,3,3,,
78014_02_92_38177,08:18:00,08:18:00,000000040100002,29,,3,3,,
78014_02_92_38177,08:19:00,08:19:00,000000007800002,30,,3,3,,
78014_02_92_38177,08:20:00,08:20:00,000000037800002,31,,3,3,,
78014_02_92_38177,08:21:00,08:21:00,000000043400002,32,,3,3,,
78014_02_92_38177,08:22:00,08:22:00,000000010700002,33,,3,3,,
78014_02_92_38177,08:23:00,08:23:00,000000007100002,34,,3,3,,
78014_02_92_38177,08:25:00,08:25:00,000000051600004,35,,0,0,,
78014_04_98_38178,08:26:00,08:26:00,000000000600004,0,,3,3,,
78014_04_98_38178,08:28:00,08:28:00,000000044700002,1,,3,3,,
78014_04_98_38178,08:29:00,08:29:00,000000046700002,2,,3,3,,
78014_04_98_38178,08:30:00,08:30:00,000000020700002,3,,3,3,,
78014_04_98_38178,08:31:00,08:31:00,000000040000002,4,,3,3,,
78014_04_98_38178,08:33:00,08:33:00,000000040100002,5,,3,3,,
78014_04_98_38178,08:34:00,08:34:00,000000007800002,6,,3,3,,
78014_04_98_38178,08:35:00,08:35:00,000000037800002,7,,3,3,,
78014_04_98_38178,08:36:00,08:36:00,000000043400002,8,,3,3,,
78014_04_98_38178,08:37:00,08:37:00,000000010700002,9,,3,3,,
78014_04_98_38178,08:38:00,08:38:00,000000007100002,10,,3,3,,
78014_04_98_38178,08:40:00,08:40:00,000000051600004,11,,0,0,,
78014_03_102_38179,08:41:00,08:41:00,000000000600004,24,,3,3,,
78014_03_102_38179,08:43:00,08:43:00,000000044700002,25,,3,3,,
78014_03_102_38179,08:44:00,08:44:00,000000046700002,26,,3,3,,
78014_03_102_38179,08:45:00,08:45:00,000000020700002,27,,3,3,,
78014_03_102_38179,08:46:00,08:46:00,000000040000002,28,,3,3,,
78014_03_102_38179,08:48:00,08:48:00,000000040100002,29,,3,3,,
78014_03_102_38179,08:49:00,08:49:00,000000007800002,30,,3,3,,
78014_03_102_38179,08:50:00,08:50:00,000000037800002,31,,3,3,,
78014_03_102_38179,08:51:00,08:51:00,000000043400002,32,,3,3,,
78014_03_102_38179,08:52:00,08:52:00,000000010700002,33,,3,3,,
78014_03_102_38179,08:53:00,08:53:00,000000007100002,34,,3,3,,
78014_03_102_38179,08:55:00,08:55:00,000000051600004,35,,0,0,,
78014_05_106_38180,08:56:00,08:56:00,000000000600004,0,,3,3,,
78014_05_106_38180,08:58:00,08:58:00,000000044700002,1,,3,3,,
78014_05_106_38180,08:59:00,08:59:00,000000046700002,2,,3,3,,
78014_05_106_38180,09:00:00,09:00:00,000000020700002,3,,3,3,,
78014_05_106_38180,09:01:00,09:01:00,000000040000002,4,,3,3,,
78014_05_106_38180,09:03:00,09:03:00,000000040100002,5,,3,3,,
78014_05_106_38180,09:04:00,09:04:00,000000007800002,6,,3,3,,
78014_05_106_38180,09:05:00,09:05:00,000000037800002,7,,3,3,,
78014_05_106_38180,09:06:00,09:06:00,000000043400002,8,,3,3,,
78014_05_106_38180,09:07:00,09:07:00,000000010700002,9,,3,3,,
78014_05_106_38180,09:08:00,09:08:00,000000007100002,10,,3,3,,
78014_05_106_38180,09:10:00,09:10:00,000000051600004,11,,0,0,,
78014_04_110_38181,09:11:00,09:11:00,000000000600004,24,,3,3,,
78014_04_110_38181,09:13:00,09:13:00,000000044700002,25,,3,3,,
78014_04_110_38181,09:14:00,09:14:00,000000046700002,26,,3,3,,
78014_04_110_38181,09:15:00,09:15:00,000000020700002,27,,3,3,,
78014_04_110_38181,09:16:00,09:16:00,000000040000002,28,,3,3,,
78014_04_110_38181,09:18:00,09:18:00,000000040100002,29,,3,3,,
78014_04_110_38181,09:19:00,09:19:00,000000007800002,30,,3,3,,
78014_04_110_38181,09:20:00,09:20:00,000000037800002,31,,3,3,,
78014_04_110_38181,09:21:00,09:21:00,000000043400002,32,,3,3,,
78014_04_110_38181,09:22:00,09:22:00,000000010700002,33,,3,3,,
78014_04_110_38181,09:23:00,09:23:00,000000007100002,34,,3,3,,
78014_04_110_38181,09:25:00,09:25:00,000000051600004,35,,0,0,,
78014_01_114_38182,09:26:00,09:26:00,000000000600004,0,,3,3,,
78014_01_114_38182,09:28:00,09:28:00,000000044700002,1,,3,3,,
78014_01_114_38182,09:29:00,09:29:00,000000046700002,2,,3,3,,
78014_01_114_38182,09:30:00,09:30:00,000000020700002,3,,3,3,,
78014_01_114_38182,09:31:00,09:31:00,000000040000002,4,,3,3,,
78014_01_114_38182,09:33:00,09:33:00,000000040100002,5,,3,3,,
78014_01_114_38182,09:34:00,09:34:00,000000007800002,6,,3,3,,
78014_01_114_38182,09:35:00,09:35:00,000000037800002,7,,3,3,,
78014_01_114_38182,09:36:00,09:36:00,000000043400002,8,,3,3,,
78014_01_114_38182,09:37:00,09:37:00,000000010700002,9,,3,3,,
78014_01_114_38182,09:38:00,09:38:00,000000007100002,10,,3,3,,
78014_01_114_38182,09:40:00,09:40:00,000000051600004,11,,0,0,,
78014_05_118_38183,09:41:00,09:41:00,000000000600004,24,,3,3,,
78014_05_118_38183,09:43:00,09:43:00,000000044700002,25,,3,3,,
78014_05_118_38183,09:44:00,09:44:00,000000046700002,26,,3,3,,
78014_05_118_38183,09:45:00,09:45:00,000000020700002,27,,3,3,,
78014_05_118_38183,09:46:00,09:46:00,000000040000002,28,,3,3,,
78014_05_118_38183,09:48:00,09:48:00,000000040100002,29,,3,3,,
78014_05_118_38183,09:49:00,09:49:00,000000007800002,30,,3,3,,
78014_05_118_38183,09:50:00,09:50:00,000000037800002,31,,3,3,,
78014_05_118_38183,09:51:00,09:51:00,000000043400002,32,,3,3,,
78014_05_118_38183,09:52:00,09:52:00,000000010700002,33,,3,3,,
78014_05_118_38183,09:53:00,09:53:00,000000007100002,34,,3,3,,
78014_05_118_38183,09:55:00,09:55:00,000000051600004,35,,0,0,,
78014_02_122_38184,09:56:00,09:56:00,000000000600004,0,,3,3,,
78014_02_122_38184,09:58:00,09:58:00,000000044700002,1,,3,3,,
78014_02_122_38184,09:59:00,09:59:00,000000046700002,2,,3,3,,
78014_02_122_38184,10:00:00,10:00:00,000000020700002,3,,3,3,,
78014_02_122_38184,10:01:00,10:01:00,000000040000002,4,,3,3,,
78014_02_122_38184,10:03:00,10:03:00,000000040100002,5,,3,3,,
78014_02_122_38184,10:04:00,10:04:00,000000007800002,6,,3,3,,
78014_02_122_38184,10:05:00,10:05:00,000000037800002,7,,3,3,,
78014_02_122_38184,10:06:00,10:06:00,000000043400002,8,,3,3,,
78014_02_122_38184,10:07:00,10:07:00,000000010700002,9,,3,3,,
78014_02_122_38184,10:08:00,10:08:00,000000007100002,10,,3,3,,
78014_02_122_38184,10:10:00,10:10:00,000000051600004,11,,0,0,,
78014_01_126_38185,10:11:00,10:11:00,000000000600004,24,,3,3,,
78014_01_126_38185,10:13:00,10:13:00,000000044700002,25,,3,3,,
78014_01_126_38185,10:14:00,10:14:00,000000046700002,26,,3,3,,
78014_01_126_38185,10:15:00,10:15:00,000000020700002,27,,3,3,,
78014_01_126_38185,10:16:00,10:16:00,000000040000002,28,,3,3,,
78014_01_126_38185,10:18:00,10:18:00,000000040100002,29,,3,3,,
78014_01_126_38185,10:19:00,10:19:00,000000007800002,30,,3,3,,
78014_01_126_38185,10:20:00,10:20:00,000000037800002,31,,3,3,,
78014_01_126_38185,10:21:00,10:21:00,000000043400002,32,,3,3,,
78014_01_126_38185,10:22:00,10:22:00,000000010700002,33,,3,3,,
78014_01_126_38185,10:23:00,10:23:00,000000007100002,34,,3,3,,
78014_01_126_38185,10:25:00,10:25:00,000000051600004,35,,0,0,,
78014_03_130_38186,10:26:00,10:26:00,000000000600004,0,,3,3,,
78014_03_130_38186,10:28:00,10:28:00,000000044700002,1,,3,3,,
78014_03_130_38186,10:29:00,10:29:00,000000046700002,2,,3,3,,
78014_03_130_38186,10:30:00,10:30:00,000000020700002,3,,3,3,,
78014_03_130_38186,10:31:00,10:31:00,000000040000002,4,,3,3,,
78014_03_130_38186,10:33:00,10:33:00,000000040100002,5,,3,3,,
78014_03_130_38186,10:34:00,10:34:00,000000007800002,6,,3,3,,
78014_03_130_38186,10:35:00,10:35:00,000000037800002,7,,3,3,,
78014_03_130_38186,10:36:00,10:36:00,000000043400002,8,,3,3,,
78014_03_130_38186,10:37:00,10:37:00,000000010700002,9,,3,3,,
78014_03_130_38186,10:38:00,10:38:00,000000007100002,10,,3,3,,
78014_03_130_38186,10:40:00,10:40:00,000000051600004,11,,0,0,,
78014_02_134_38187,10:41:00,10:41:00,000000000600004,24,,3,3,,
78014_02_134_38187,10:43:00,10:43:00,000000044700002,25,,3,3,,
78014_02_134_38187,10:44:00,10:44:00,000000046700002,26,,3,3,,
78014_02_134_38187,10:45:00,10:45:00,000000020700002,27,,3,3,,
78014_02_134_38187,10:46:00,10:46:00,000000040000002,28,,3,3,,
78014_02_134_38187,10:48:00,10:48:00,000000040100002,29,,3,3,,
78014_02_134_38187,10:49:00,10:49:00,000000007800002,30,,3,3,,
78014_02_134_38187,10:50:00,10:50:00,000000037800002,31,,3,3,,
78014_02_134_38187,10:51:00,10:51:00,000000043400002,32,,3,3,,
78014_02_134_38187,10:52:00,10:52:00,000000010700002,33,,3,3,,
78014_02_134_38187,10:53:00,10:53:00,000000007100002,34,,3,3,,
78014_02_134_38187,10:55:00,10:55:00,000000051600004,35,,0,0,,
78014_04_138_38188,10:56:00,10:56:00,000000000600004,0,,3,3,,
78014_04_138_38188,10:58:00,10:58:00,000000044700002,1,,3,3,,
78014_04_138_38188,10:59:00,10:59:00,000000046700002,2,,3,3,,
78014_04_138_38188,11:00:00,11:00:00,000000020700002,3,,3,3,,
78014_04_138_38188,11:01:00,11:01:00,000000040000002,4,,3,3,,
78014_04_138_38188,11:03:00,11:03:00,000000040100002,5,,3,3,,
78014_04_138_38188,11:04:00,11:04:00,000000007800002,6,,3,3,,
78014_04_138_38188,11:05:00,11:05:00,000000037800002,7,,3,3,,
78014_04_138_38188,11:06:00,11:06:00,000000043400002,8,,3,3,,
78014_04_138_38188,11:07:00,11:07:00,000000010700002,9,,3,3,,
78014_04_138_38188,11:08:00,11:08:00,000000007100002,10,,3,3,,
78014_04_138_38188,11:10:00,11:10:00,000000051600004,11,,0,0,,
78014_03_142_38189,11:11:00,11:11:00,000000000600004,24,,3,3,,
78014_03_142_38189,11:13:00,11:13:00,000000044700002,25,,3,3,,
78014_03_142_38189,11:14:00,11:14:00,000000046700002,26,,3,3,,
78014_03_142_38189,11:15:00,11:15:00,000000020700002,27,,3,3,,
78014_03_142_38189,11:16:00,11:16:00,000000040000002,28,,3,3,,
78014_03_142_38189,11:18:00,11:18:00,000000040100002,29,,3,3,,
78014_03_142_38189,11:19:00,11:19:00,000000007800002,30,,3,3,,
78014_03_142_38189,11:20:00,11:20:00,000000037800002,31,,3,3,,
78014_03_142_38189,11:21:00,11:21:00,000000043400002,32,,3,3,,
78014_03_142_38189,11:22:00,11:22:00,000000010700002,33,,3,3,,
78014_03_142_38189,11:23:00,11:23:00,000000007100002,34,,3,3,,
78014_03_142_38189,11:25:00,11:25:00,000000051600004,35,,0,0,,
78014_05_146_38190,11:26:00,11:26:00,000000000600004,0,,3,3,,
78014_05_146_38190,11:28:00,11:28:00,000000044700002,1,,3,3,,
78014_05_146_38190,11:29:00,11:29:00,000000046700002,2,,3,3,,
78014_05_146_38190,11:30:00,11:30:00,000000020700002,3,,3,3,,
78014_05_146_38190,11:31:00,11:31:00,000000040000002,4,,3,3,,
78014_05_146_38190,11:33:00,11:33:00,000000040100002,5,,3,3,,
78014_05_146_38190,11:34:00,11:34:00,000000007800002,6,,3,3,,
78014_05_146_38190,11:35:00,11:35:00,000000037800002,7,,3,3,,
78014_05_146_38190,11:36:00,11:36:00,000000043400002,8,,3,3,,
78014_05_146_38190,11:37:00,11:37:00,000000010700002,9,,3,3,,
78014_05_146_38190,11:38:00,11:38:00,000000007100002,10,,3,3,,
78014_05_146_38190,11:40:00,11:40:00,000000051600004,11,,0,0,,
78014_04_150_38191,11:41:00,11:41:00,000000000600004,24,,3,3,,
78014_04_150_38191,11:43:00,11:43:00,000000044700002,25,,3,3,,
78014_04_150_38191,11:44:00,11:44:00,000000046700002,26,,3,3,,
78014_04_150_38191,11:45:00,11:45:00,000000020700002,27,,3,3,,
78014_04_150_38191,11:46:00,11:46:00,000000040000002,28,,3,3,,
78014_04_150_38191,11:48:00,11:48:00,000000040100002,29,,3,3,,
78014_04_150_38191,11:49:00,11:49:00,000000007800002,30,,3,3,,
78014_04_150_38191,11:50:00,11:50:00,000000037800002,31,,3,3,,
78014_04_150_38191,11:51:00,11:51:00,000000043400002,32,,3,3,,
78014_04_150_38191,11:52:00,11:52:00,000000010700002,33,,3,3,,
78014_04_150_38191,11:53:00,11:53:00,000000007100002,34,,3,3,,
78014_04_150_38191,11:55:00,11:55:00,000000051600004,35,,0,0,,
78014_01_154_38192,11:56:00,11:56:00,000000000600004,0,,3,3,,
78014_01_154_38192,11:58:00,11:58:00,000000044700002,1,,3,3,,
78014_01_154_38192,11:59:00,11:59:00,000000046700002,2,,3,3,,
78014_01_154_38192,12:00:00,12:00:00,000000020700002,3,,3,3,,
78014_01_154_38192,12:01:00,12:01:00,000000040000002,4,,3,3,,
78014_01_154_38192,12:03:00,12:03:00,000000040100002,5,,3,3,,
78014_01_154_38192,12:04:00,12:04:00,000000007800002,6,,3,3,,
78014_01_154_38192,12:05:00,12:05:00,000000037800002,7,,3,3,,
78014_01_154_38192,12:06:00,12:06:00,000000043400002,8,,3,3,,
78014_01_154_38192,12:07:00,12:07:00,000000010700002,9,,3,3,,
78014_01_154_38192,12:08:00,12:08:00,000000007100002,10,,3,3,,
78014_01_154_38192,12:10:00,12:10:00,000000051600004,11,,0,0,,
78014_05_158_38193,12:11:00,12:11:00,000000000600004,24,,3,3,,
78014_05_158_38193,12:13:00,12:13:00,000000044700002,25,,3,3,,
78014_05_158_38193,12:14:00,12:14:00,000000046700002,26,,3,3,,
78014_05_158_38193,12:15:00,12:15:00,000000020700002,27,,3,3,,
78014_05_158_38193,12:16:00,12:16:00,000000040000002,28,,3,3,,
78014_05_158_38193,12:18:00,12:18:00,000000040100002,29,,3,3,,
78014_05_158_38193,12:19:00,12:19:00,000000007800002,30,,3,3,,
78014_05_158_38193,12:20:00,12:20:00,000000037800002,31,,3,3,,
78014_05_158_38193,12:21:00,12:21:00,000000043400002,32,,3,3,,
78014_05_158_38193,12:22:00,12:22:00,000000010700002,33,,3,3,,
78014_05_158_38193,12:23:00,12:23:00,000000007100002,34,,3,3,,
78014_05_158_38193,12:25:00,12:25:00,000000051600004,35,,0,0,,
78014_02_162_38194,12:26:00,12:26:00,000000000600004,0,,3,3,,
78014_02_162_38194,12:28:00,12:28:00,000000044700002,1,,3,3,,
78014_02_162_38194,12:29:00,12:29:00,000000046700002,2,,3,3,,
78014_02_162_38194,12:30:00,12:30:00,000000020700002,3,,3,3,,
78014_02_162_38194,12:31:00,12:31:00,000000040000002,4,,3,3,,
78014_02_162_38194,12:33:00,12:33:00,000000040100002,5,,3,3,,
78014_02_162_38194,12:34:00,12:34:00,000000007800002,6,,3,3,,
78014_02_162_38194,12:35:00,12:35:00,000000037800002,7,,3,3,,
78014_02_162_38194,12:36:00,12:36:00,000000043400002,8,,3,3,,
78014_02_162_38194,12:37:00,12:37:00,000000010700002,9,,3,3,,
78014_02_162_38194,12:38:00,12:38:00,000000007100002,10,,3,3,,
78014_02_162_38194,12:40:00,12:40:00,000000051600004,11,,0,0,,
78014_01_166_38195,12:41:00,12:41:00,000000000600004,24,,3,3,,
78014_01_166_38195,12:43:00,12:43:00,000000044700002,25,,3,3,,
78014_01_166_38195,12:44:00,12:44:00,000000046700002,26,,3,3,,
78014_01_166_38195,12:45:00,12:45:00,000000020700002,27,,3,3,,
78014_01_166_38195,12:46:00,12:46:00,000000040000002,28,,3,3,,
78014_01_166_38195,12:48:00,12:48:00,000000040100002,29,,3,3,,
78014_01_166_38195,12:49:00,12:49:00,000000007800002,30,,3,3,,
78014_01_166_38195,12:50:00,12:50:00,000000037800002,31,,3,3,,
78014_01_166_38195,12:51:00,12:51:00,000000043400002,32,,3,3,,
78014_01_166_38195,12:52:00,12:52:00,000000010700002,33,,3,3,,
78014_01_166_38195,12:53:00,12:53:00,000000007100002,34,,3,3,,
78014_01_166_38195,12:55:00,12:55:00,000000051600004,35,,0,0,,
78014_03_170_38196,12:56:00,12:56:00,000000000600004,0,,3,3,,
78014_03_170_38196,12:58:00,12:58:00,000000044700002,1,,3,3,,
78014_03_170_38196,12:59:00,12:59:00,000000046700002,2,,3,3,,
78014_03_170_38196,13:00:00,13:00:00,000000020700002,3,,3,3,,
78014_03_170_38196,13:01:00,13:01:00,000000040000002,4,,3,3,,
78014_03_170_38196,13:03:00,13:03:00,000000040100002,5,,3,3,,
78014_03_170_38196,13:04:00,13:04:00,000000007800002,6,,3,3,,
78014_03_170_38196,13:05:00,13:05:00,000000037800002,7,,3,3,,
78014_03_170_38196,13:06:00,13:06:00,000000043400002,8,,3,3,,
78014_03_170_38196,13:07:00,13:07:00,000000010700002,9,,3,3,,
78014_03_170_38196,13:08:00,13:08:00,000000007100002,10,,3,3,,
78014_03_170_38196,13:10:00,13:10:00,000000051600004,11,,0,0,,
78014_02_174_38197,13:11:00,13:11:00,000000000600004,24,,3,3,,
