route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
9013,Prac.dny_0,9013_21_144_4264,Kútiky,,1,,TRA_00021,,
9013,Prac.dny_0,9013_03_146_4265,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_04_152_4266,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_05_156_4267,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_06_160_4268,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_22_164_4269,Kútiky,,1,,TRA_00021,,
9013,Prac.dny_0,9013_07_168_4270,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_08_172_4271,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_09_176_4272,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_10_182_4273,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_23_186_4274,Kútiky,,1,,TRA_00021,,
9013,Prac.dny_0,9013_11_190_4275,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_19_196_4276,Krížna,,1,,TRA_00022,,
9013,Prac.dny_0,9013_12_198_4277,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_13_204_4278,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_14_208_4279,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_15_216_4280,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_20_220_4281,Krížna,,1,,TRA_00022,,
9013,Prac.dny_0,9013_16_224_4282,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_17_226_4283,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_18_230_4284,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_01_238_4285,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_21_240_4286,Krížna,,1,,TRA_00022,,
9013,Prac.dny_0,9013_02_242_4287,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_03_246_4288,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_04_252_4289,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_05_256_4290,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_22_260_4291,Krížna,,1,,TRA_00022,,
9013,Prac.dny_0,9013_06_262_4292,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_07_268_4293,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_08_272_4294,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_09_280_4295,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_23_284_4296,Krížna,,1,,TRA_00022,,
9013,Prac.dny_0,9013_10_288_4297,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_11_290_4298,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_12_296_4299,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_13_302_4300,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_14_306_4301,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_15_310_4302,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_16_316_4303,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_17_318_4304,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_18_322_4305,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_01_328_4306,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_02_330_4307,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_03_334_4308,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_04_340_4309,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_05_342_4310,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_06_346_4311,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_07_352_4312,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_08_354_4313,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_09_358_4314,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_10_364_4315,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_11_366_4316,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_12_370_4317,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_13_376_4318,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_14_378_4319,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_15_382_4320,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_16_388_4321,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_17_390_4322,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_18_394_4323,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_01_400_4324,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_02_402_4325,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_03_406_4326,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_04_412_4327,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_05_414_4328,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_06_418_4329,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_07_424_4330,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_08_426_4331,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_09_430_4332,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_10_436_4333,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_11_438_4334,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_12_442_4335,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_13_448_4336,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_14_450_4337,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_15_454_4338,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_16_460_4339,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_17_462_4340,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_18_466_4341,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_01_472_4342,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_02_474_4343,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_03_478_4344,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_04_484_4345,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_05_486_4346,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_06_490_4347,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_07_496_4348,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_08_498_4349,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_09_502_4350,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_10_508_4351,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_11_510_4352,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_12_514_4353,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_13_520_4354,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_14_522_4355,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_15_526_4356,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_16_532_4357,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_17_534_4358,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_18_538_4359,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_01_544_4360,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_02_546_4361,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_03_550_4362,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_04_556_4363,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_05_558_4364,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_06_562_4365,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_07_568_4366,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_08_570_4367,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_09_574_4368,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_10_580_4369,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_11_582_4370,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_12_586_4371,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_13_592_4372,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_14_594_4373,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_15_598_4374,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_16_604_4375,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_17_606_4376,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_18_610_4377,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_01_616_4378,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_02_618_4379,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_03_622_4380,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_04_628_4381,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_05_630_4382,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_06_634_4383,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_07_640_4384,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_08_642_4385,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_09_646_4386,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_10_652_4387,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_11_654_4388,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_12_658_4389,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_13_664_4390,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_14_666_4391,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_15_670_4392,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_16_676_4393,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_17_678_4394,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_18_682_4395,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_01_688_4396,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_02_690_4397,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_03_694_4398,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_04_700_4399,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_05_702_4400,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_06_706_4401,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_07_712_4402,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_08_714_4403,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_09_718_4404,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_10_724_4405,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_11_726_4406,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_12_730_4407,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_13_734_4408,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_14_738_4409,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_15_740_4410,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_16_746_4411,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_18_750_4412,Krížna,,1,,TRA_00022,1,
9013,Prac.dny_0,9013_17_754_4413,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_01_758_4414,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_03_760_4415,Krížna,,1,,TRA_00022,1,
9013,Prac.dny_0,9013_02_764_4416,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_04_766_4417,Krížna,,1,,TRA_00022,1,
9013,Prac.dny_0,9013_05_768_4418,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_06_772_4419,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_07_776_4420,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_08_778_4421,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_09_780_4422,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_12_784_4423,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_13_786_4424,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_14_790_4425,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_15_792_4426,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_01_796_4427,Krížna,,1,,TRA_00022,1,
9013,Prac.dny_0,9013_16_800_4428,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_17_804_4429,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_02_806_4430,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_07_808_4431,Krížna,,1,,TRA_00022,1,
9013,Prac.dny_0,9013_05_816_4432,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_06_822_4433,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_08_824_4434,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_13_826_4435,Krížna,,1,,TRA_00022,1,
9013,Prac.dny_0,9013_09_836_4436,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_14_840_4437,Krížna,,1,,TRA_00022,1,
9013,Prac.dny_0,9013_12_844_4438,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_15_848_4439,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_16_850_4440,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_17_852_4441,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_02_856_4442,Kútiky,,1,,TRA_00021,1,
9013,Prac.dny_0,9013_05_858_4443,Krížna,,1,,TRA_00022,1,
9013,Prac.dny_0,9013_06_868_4444,Krížna,,1,,TRA_00022,1,
9013,Prac.dny_0,9013_08_872_4445,Krížna,,1,,TRA_00022,1,
9013,Prac.dny_0,9013_09_876_4446,Krížna,,1,,TRA_00022,1,
9013,Prac.dny_0,9013_12_884_4447,Krížna,,1,,TRA_00022,1,
9013,Leto_1,9013_05_15_4448,Astronomická,,0,,TRA_00017,1,
9013,Leto_1,9013_06_17_4449,Astronomická,,0,,TRA_00017,1,
9013,Leto_1,9013_07_23_4450,Astronomická,,0,,TRA_00017,1,
9013,Leto_1,9013_08_27_4451,Astronomická,,0,,TRA_00017,1,
9013,Leto_1,9013_09_31_4452,Astronomická,,0,,TRA_00017,1,
9013,Leto_1,9013_10_37_4453,Astronomická,,0,,TRA_00017,1,
9013,Leto_1,9013_11_39_4454,Astronomická,,0,,TRA_00017,1,
9013,Leto_1,9013_13_41_4455,Astronomická,,0,,TRA_00017,1,
9013,Leto_1,9013_01_45_4456,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_14_47_4457,Astronomická,,0,,TRA_00017,1,
9013,Leto_1,9013_02_51_4458,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_03_55_4459,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_04_57_4460,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_05_61_4461,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_16_67_4462,Astronomická,,0,,TRA_00017,,
9013,Leto_1,9013_06_69_4463,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_07_75_4464,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_08_79_4465,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_18_83_4466,Astronomická,,0,,TRA_00017,,
9013,Leto_1,9013_09_85_4467,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_10_91_4468,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_11_97_4469,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_12_99_4470,Astronomická,,0,,TRA_00017,1,
9013,Leto_1,9013_13_103_4471,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_14_111_4472,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_01_119_4473,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_02_129_4474,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_20_133_4475,Astronomická,,0,,TRA_00017,,
9013,Leto_1,9013_03_139_4476,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_04_143_4477,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_05_153_4478,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_16_163_4479,Astronomická,,0,,TRA_00018,,
9013,Leto_1,9013_06_167_4480,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_07_175_4481,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_08_179_4482,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_18_187_4483,Astronomická,,0,,TRA_00018,,
9013,Leto_1,9013_09_193_4484,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_10_197_4485,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_11_203_4486,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_12_207_4487,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_13_213_4488,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_14_221_4489,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_01_229_4490,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_02_235_4491,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_20_241_4492,Astronomická,,0,,TRA_00018,,
9013,Leto_1,9013_03_247_4493,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_04_253_4494,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_05_259_4495,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_16_265_4496,Astronomická,,0,,TRA_00018,,
9013,Leto_1,9013_06_271_4497,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_07_277_4498,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_08_283_4499,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_09_289_4500,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_10_295_4501,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_11_301_4502,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_12_307_4503,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_13_313_4504,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_14_319_4505,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_01_325_4506,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_02_331_4507,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_03_337_4508,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_04_343_4509,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_05_349_4510,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_06_355_4511,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_07_361_4512,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_08_367_4513,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_09_373_4514,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_10_379_4515,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_11_385_4516,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_12_391_4517,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_13_397_4518,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_14_403_4519,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_01_409_4520,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_02_415_4521,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_03_421_4522,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_04_427_4523,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_05_433_4524,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_06_439_4525,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_07_445_4526,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_08_451_4527,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_09_457_4528,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_10_463_4529,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_11_469_4530,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_12_475_4531,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_13_481_4532,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_14_487_4533,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_01_493_4534,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_02_499_4535,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_03_505_4536,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_04_511_4537,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_05_517_4538,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_06_523_4539,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_07_529_4540,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_08_535_4541,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_09_541_4542,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_10_547_4543,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_11_553_4544,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_12_559_4545,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_13_565_4546,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_14_571_4547,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_01_577_4548,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_02_583_4549,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_03_589_4550,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_04_595_4551,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_05_601_4552,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_06_607_4553,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_07_613_4554,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_08_619_4555,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_09_625_4556,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_10_631_4557,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_11_637_4558,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_12_643_4559,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_13_649_4560,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_14_655_4561,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_01_661_4562,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_02_667_4563,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_03_673_4564,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_04_679_4565,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_05_685_4566,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_06_691_4567,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_07_697_4568,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_08_703_4569,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_09_709_4570,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_10_715_4571,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_11_721_4572,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_12_727_4573,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_13_733_4574,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_14_739_4575,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_01_745_4576,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_02_751_4577,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_03_755_4578,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_04_759_4579,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_05_761_4580,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_06_767_4581,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_07_775_4582,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_08_779_4583,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_09_781_4584,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_10_785_4585,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_11_787_4586,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_12_791_4587,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_13_793_4588,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_01_795_4589,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_02_799_4590,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_03_801_4591,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_04_805_4592,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_05_807_4593,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_06_811_4594,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_07_813_4595,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_08_817_4596,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_09_819_4597,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_10_823_4598,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_11_825_4599,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_12_829_4600,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_01_831_4601,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_02_835_4602,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_03_837_4603,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_05_839_4604,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_06_843_4605,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_07_845_4606,Astronomická,,0,,TRA_00018,1,
9013,Leto_1,9013_10_847_4607,Blumentál,,0,,TRA_00019,1,
